timestamp, low_ask, low_bid, high_ask, high_bid
2019-08-30T03:00:00,2930.22,2930.82,2932.84,2933.44
2019-08-30T05:00:00,2921.97,2922.57,2930.97,2931.57
2019-08-30T07:00:00,2923.09,2923.69,2940.72,2941.32
2019-08-30T09:00:00,2939.09,2939.69,2945.97,2946.57
2019-08-30T11:00:00,2940.22,2940.82,2945.22,2945.82
2019-08-30T13:00:00,2929.25,2929.65,2942.97,2943.57
2019-08-30T15:00:00,2912.87,2913.27,2930.5,2930.9
2019-08-30T17:00:00,2918.49,2918.89,2928.24,2928.64
2019-08-30T19:00:00,2915.49,2915.89,2929.24,2929.64
2019-08-30T21:00:00,2922.65,2924.15,2922.65,2924.15
2019-09-01T21:00:00,2895.81,2896.41,2907.31,2907.91
2019-09-01T23:00:00,2904.44,2905.04,2910.94,2911.54
2019-09-02T01:00:00,2906.69,2907.29,2914.94,2915.54
2019-09-02T03:00:00,2905.69,2906.29,2912.69,2913.29
2019-09-02T05:00:00,2909.69,2910.29,2914.44,2915.04
2019-09-02T07:00:00,2910.94,2911.54,2919.44,2920.04
2019-09-02T09:00:00,2914.94,2915.54,2925.94,2926.54
2019-09-02T11:00:00,2916.69,2917.29,2924.19,2924.79
2019-09-02T13:00:00,2910.44,2911.04,2918.44,2919.04
2019-09-02T15:00:00,2888.69,2889.29,2917.69,2918.29
2019-09-02T17:00:00,2898.78,2900.28,2900.23,2901.73
2019-09-02T19:00:00,2900.02,2901.52,2900.83,2902.33
2019-09-02T21:00:00,2897.86,2898.46,2908.49,2909.09
2019-09-02T23:00:00,2901.49,2902.09,2907.74,2908.34
2019-09-03T01:00:00,2902.99,2903.59,2914.49,2915.09
2019-09-03T03:00:00,2906.99,2907.59,2911.49,2912.09
2019-09-03T05:00:00,2896.74,2897.34,2913.24,2913.84
2019-09-03T07:00:00,2893.99,2894.59,2910.24,2910.84
2019-09-03T09:00:00,2893.74,2894.34,2908.24,2908.84
2019-09-03T11:00:00,2900.99,2901.59,2911.99,2912.59
2019-09-03T13:00:00,2890.59,2890.99,2913.84,2914.24
2019-09-03T15:00:00,2896.38,2896.78,2909.13,2909.53
2019-09-03T17:00:00,2894.48,2894.88,2903.98,2904.38
2019-09-03T19:00:00,2898.48,2898.88,2908.99,2909.39
2019-09-03T21:00:00,2902.76,2903.36,2907.14,2907.74
2019-09-03T23:00:00,2901.89,2902.49,2907.51,2908.11
2019-09-04T01:00:00,2906.64,2907.24,2917.89,2918.49
2019-09-04T03:00:00,2912.89,2913.49,2924.64,2925.24
2019-09-04T05:00:00,2922.14,2922.74,2932.39,2932.99
2019-09-04T07:00:00,2926.39,2926.99,2935.89,2936.49
2019-09-04T09:00:00,2926.39,2926.99,2934.64,2935.24
2019-09-04T11:00:00,2927.14,2927.74,2933.14,2933.74
2019-09-04T13:00:00,2921.54,2921.94,2933.14,2933.74
2019-09-04T15:00:00,2925.04,2925.44,2934.16,2934.56
2019-09-04T17:00:00,2928.66,2929.06,2934.91,2935.31
2019-09-04T19:00:00,2934.16,2934.56,2938.66,2939.09
2019-09-04T21:00:00,2935.62,2936.22,2938.37,2938.97
2019-09-04T23:00:00,2936.12,2936.72,2944.12,2944.72
2019-09-05T01:00:00,2940.62,2941.22,2970.87,2971.47
2019-09-05T03:00:00,2963.62,2964.22,2967.62,2968.22
2019-09-05T05:00:00,2956.12,2956.72,2969.62,2970.22
2019-09-05T07:00:00,2949.62,2950.22,2960.37,2960.97
2019-09-05T09:00:00,2957.62,2958.22,2965.87,2966.47
2019-09-05T11:00:00,2960.12,2960.72,2965.12,2965.77
2019-09-05T13:00:00,2963.59,2965.09,2985.77,2986.17
2019-09-05T15:00:00,2973.36,2973.76,2981.52,2981.92
2019-09-05T17:00:00,2971.77,2972.17,2977.52,2977.92
2019-09-05T19:00:00,2968.59,2969.29,2980.53,2980.93
2019-09-05T21:00:00,2967.86,2969.36,2973.82,2974.42
2019-09-05T23:00:00,2973.07,2973.67,2980.07,2980.67
2019-09-06T01:00:00,2974.82,2975.42,2981.32,2981.92
2019-09-06T03:00:00,2975.82,2976.42,2979.82,2980.42
2019-09-06T05:00:00,2973.32,2973.92,2979.57,2980.17
2019-09-06T07:00:00,2976.82,2977.42,2982.82,2983.42
2019-09-06T09:00:00,2976.07,2976.67,2984.82,2985.42
2019-09-06T11:00:00,2977.44,2978.04,2987.32,2987.92
2019-09-06T13:00:00,2971.67,2972.07,2983.58,2983.98
2019-09-06T15:00:00,2975.31,2975.71,2982.58,2982.98
2019-09-06T17:00:00,2979.31,2979.71,2984.81,2985.21
2019-09-06T19:00:00,2976.25,2976.65,2984.75,2985.15
2019-09-08T21:00:00,2980.91,2981.51,2984.41,2985.01
2019-09-08T23:00:00,2979.91,2980.51,2986.66,2987.26
2019-09-09T01:00:00,2981.66,2982.26,2987.91,2988.51
2019-09-09T03:00:00,2984.41,2985.01,2986.66,2987.26
2019-09-09T05:00:00,2983.66,2984.26,2986.91,2987.51
2019-09-09T07:00:00,2983.66,2984.26,2987.66,2988.26
2019-09-09T09:00:00,2985.16,2985.76,2988.66,2989.26
2019-09-09T11:00:00,2986.16,2986.76,2990.41,2991.01
2019-09-09T13:00:00,2980.01,2980.41,2990.66,2991.26
2019-09-09T15:00:00,2968.53,2968.93,2985.91,2986.31
2019-09-09T17:00:00,2971.03,2971.43,2976.78,2977.18
2019-09-09T19:00:00,2971.78,2972.18,2979.53,2979.93
2019-09-09T21:00:00,2976.75,2978.25,2980.69,2981.29
2019-09-09T23:00:00,2979.69,2980.29,2983.94,2984.54
2019-09-10T01:00:00,2974.19,2974.79,2983.44,2984.04
2019-09-10T03:00:00,2974.19,2974.79,2976.69,2977.29
2019-09-10T05:00:00,2971.19,2971.79,2974.44,2975.04
2019-09-10T07:00:00,2964.69,2965.29,2976.19,2976.79
2019-09-10T09:00:00,2967.44,2968.04,2974.19,2974.79
2019-09-10T11:00:00,2970.44,2971.04,2977.44,2978.04
2019-09-10T13:00:00,2956.36,2956.76,2971.69,2972.29
2019-09-10T15:00:00,2957.36,2957.76,2974.36,2974.76
2019-09-10T17:00:00,2961.86,2962.26,2973.11,2973.51
2019-09-10T19:00:00,2963.8,2964.2,2979.92,2980.52
2019-09-10T21:00:00,2975.3,2975.9,2978.67,2979.68
2019-09-10T23:00:00,2973.55,2974.15,2977.8,2978.4
2019-09-11T01:00:00,2971.3,2971.9,2975.8,2976.4
2019-09-11T03:00:00,2975.3,2975.9,2986.05,2986.65
2019-09-11T05:00:00,2978.8,2979.4,2984.05,2984.65
2019-09-11T07:00:00,2976.3,2976.9,2983.8,2984.4
2019-09-11T09:00:00,2974.8,2975.4,2980.3,2980.9
2019-09-11T11:00:00,2976.8,2977.4,2983.55,2984.15
2019-09-11T13:00:00,2974.15,2974.55,2987.72,2988.12
2019-09-11T15:00:00,2985.97,2986.37,2995.67,2996.07
2019-09-11T17:00:00,2990.17,2990.57,2995.92,2996.32
2019-09-11T19:00:00,2991.67,2992.07,3002.79,3003.39
2019-09-11T21:00:00,2999.95,3000.77,3001.79,3002.39
2019-09-11T23:00:00,3000.42,3001.02,3018.67,3019.27
2019-09-12T01:00:00,3010.17,3010.77,3017.42,3018.02
2019-09-12T03:00:00,3011.42,3012.02,3017.17,3017.77
2019-09-12T05:00:00,3005.42,3006.02,3012.67,3013.27
2019-09-12T07:00:00,3004.17,3004.77,3011.42,3012.02
2019-09-12T09:00:00,3002.92,3003.52,3006.67,3007.27
2019-09-12T11:00:00,3001.42,3002.02,3011.42,3012.02
2019-09-12T13:00:00,3000.02,3000.42,3019.68,3020.08
2019-09-12T15:00:00,3003.18,3003.58,3017.63,3018.03
2019-09-12T17:00:00,3015.51,3015.91,3020.76,3021.16
2019-09-12T19:00:00,3006.47,3007.07,3018.51,3018.91
2019-09-12T21:00:00,3006.77,3008.27,3013.35,3013.95
2019-09-12T23:00:00,3010.1,3010.7,3014.6,3015.2
2019-09-13T01:00:00,3010.85,3011.45,3015.35,3015.95
2019-09-13T03:00:00,3013.35,3013.95,3016.1,3016.7
2019-09-13T05:00:00,3014.35,3014.95,3017.1,3017.7
2019-09-13T07:00:00,3014.1,3014.7,3019.85,3020.45
2019-09-13T09:00:00,3014.1,3014.7,3021.85,3022.45
2019-09-13T11:00:00,3015.1,3015.7,3022.35,3022.95
2019-09-13T13:00:00,3008.07,3008.47,3015.7,3016.2
2019-09-13T15:00:00,3008.57,3008.97,3017.07,3017.47
2019-09-13T17:00:00,3005.98,3006.38,3011.73,3012.13
2019-09-13T19:00:00,3002.23,3002.63,3009.87,3010.27
2019-09-13T21:00:00,3005.27,3006.77,3005.27,3006.77
2019-09-15T21:00:00,2984.3,2984.9,2996.18,2996.78
2019-09-15T23:00:00,2979.93,2980.53,2995.68,2996.28
2019-09-16T01:00:00,2982.43,2983.03,2988.18,2988.78
2019-09-16T03:00:00,2985.18,2985.78,2989.68,2990.28
2019-09-16T05:00:00,2985.93,2986.53,2992.93,2993.53
2019-09-16T07:00:00,2989.18,2989.78,2995.93,2996.53
2019-09-16T09:00:00,2987.93,2988.53,2994.93,2995.53
2019-09-16T11:00:00,2990.43,2991.03,2997.18,2997.78
2019-09-16T13:00:00,2992.53,2992.93,3001.78,3002.18
2019-09-16T15:00:00,2990.34,2990.74,3001.34,3001.74
2019-09-16T17:00:00,2993.73,2994.13,2999.48,2999.88
2019-09-16T19:00:00,2995.53,2995.93,3001.54,3002.58
2019-09-16T21:00:00,3000.07,3000.77,3003.67,3004.27
2019-09-16T23:00:00,2997.17,2997.77,3003.17,3003.77
2019-09-17T01:00:00,2993.42,2994.02,3000.67,3001.27
2019-09-17T03:00:00,2995.42,2996.02,2997.17,2997.77
2019-09-17T05:00:00,2992.42,2993.02,2995.92,2996.52
2019-09-17T07:00:00,2992.17,2992.77,3000.17,3000.77
2019-09-17T09:00:00,2992.67,2993.27,2998.67,2999.27
2019-09-17T11:00:00,2990.67,2991.27,2999.17,2999.77
2019-09-17T13:00:00,2991.17,2991.77,2999.77,3000.17
2019-09-17T15:00:00,2995.15,2995.55,3001.31,3001.71
2019-09-17T17:00:00,2995.15,2995.55,3001.9,3002.3
2019-09-17T19:00:00,2997.4,2997.8,3005.79,3006.19
2019-09-17T21:00:00,3002.8,3003.4,3005.55,3006.15
2019-09-17T23:00:00,3001.68,3002.28,3004.68,3005.28
2019-09-18T01:00:00,3000.93,3001.53,3003.18,3003.78
2019-09-18T03:00:00,2999.93,3000.53,3002.68,3003.28
2019-09-18T05:00:00,2999.43,3000.03,3001.43,3002.03
2019-09-18T07:00:00,2999.18,2999.78,3003.68,3004.28
2019-09-18T09:00:00,2999.43,3000.03,3001.43,3002.03
2019-09-18T11:00:00,2997.18,2997.78,3002.18,3002.78
2019-09-18T13:00:00,2994.53,2994.93,3002.18,3002.78
2019-09-18T15:00:00,2995.61,2996.01,2998.36,2998.76
2019-09-18T17:00:00,2977.78,2978.18,3001.78,3002.18
2019-09-18T19:00:00,2983.53,2983.93,3009.81,3010.41
2019-09-18T21:00:00,3005.44,3006.04,3007.81,3008.71
2019-09-18T23:00:00,3002.44,3003.04,3007.69,3008.29
2019-09-19T01:00:00,2997.94,2998.54,3006.19,3006.79
2019-09-19T03:00:00,2994.44,2995.04,2998.94,2999.54
2019-09-19T05:00:00,2994.69,2995.29,2998.94,2999.54
2019-09-19T07:00:00,2988.19,2988.79,3002.44,3003.04
2019-09-19T09:00:00,2996.94,2997.54,3002.19,3002.79
2019-09-19T11:00:00,2996.94,2997.54,3011.69,3012.29
2019-09-19T13:00:00,3009.94,3010.44,3021.06,3021.46
2019-09-19T15:00:00,3011.31,3011.71,3022.06,3022.46
2019-09-19T17:00:00,3007.38,3007.78,3016.63,3017.03
2019-09-19T19:00:00,3002.54,3002.94,3012.04,3012.44
2019-09-19T21:00:00,3002.65,3004.15,3008.29,3008.89
2019-09-19T23:00:00,3003.29,3003.89,3009.04,3009.64
2019-09-20T01:00:00,3007.04,3007.64,3009.79,3010.39
2019-09-20T03:00:00,3007.04,3007.64,3009.04,3009.64
2019-09-20T05:00:00,3004.54,3005.14,3010.29,3010.89
2019-09-20T07:00:00,3007.04,3007.64,3011.29,3011.89
2019-09-20T09:00:00,3007.54,3008.14,3013.79,3014.39
2019-09-20T11:00:00,3007.54,3008.14,3012.29,3012.89
2019-09-20T13:00:00,3009.39,3009.79,3015.39,3015.79
2019-09-20T15:00:00,3006.55,3006.95,3012.14,3012.54
2019-09-20T17:00:00,2983.71,2984.11,3009.96,3010.36
2019-09-20T19:00:00,2985.25,2985.85,3000.96,3001.36
2019-09-22T21:00:00,2996.88,2997.48,3005.88,3006.48
2019-09-22T23:00:00,3000.13,3000.73,3003.63,3004.23
2019-09-23T01:00:00,2997.63,2998.23,3004.38,3004.98
2019-09-23T03:00:00,2998.38,2998.98,3000.13,3000.73
2019-09-23T05:00:00,2998.0,2998.6,3002.25,3002.85
2019-09-23T07:00:00,2980.38,2980.98,3003.88,3004.48
2019-09-23T09:00:00,2980.88,2981.48,2990.13,2990.73
2019-09-23T11:00:00,2984.63,2985.23,2989.88,2990.48
2019-09-23T13:00:00,2981.98,2982.38,2992.98,2993.38
2019-09-23T15:00:00,2986.09,2986.49,2996.34,2996.74
2019-09-23T17:00:00,2992.96,2993.36,2997.21,2997.61
2019-09-23T19:00:00,2991.19,2991.59,2999.35,2999.95
2019-09-23T21:00:00,2998.11,2999.33,3001.1,3001.7
2019-09-23T23:00:00,3000.98,3001.58,3009.98,3010.58
2019-09-24T01:00:00,3001.73,3002.33,3006.98,3007.58
2019-09-24T03:00:00,3001.73,3002.33,3005.23,3005.83
2019-09-24T05:00:00,3000.48,3001.08,3006.48,3007.08
2019-09-24T07:00:00,2999.48,3000.08,3003.48,3004.08
2019-09-24T09:00:00,3002.23,3002.83,3005.35,3005.95
2019-09-24T11:00:00,3000.48,3001.08,3007.48,3008.08
2019-09-24T13:00:00,2995.49,2995.89,3007.08,3007.48
2019-09-24T15:00:00,2960.06,2960.46,2998.49,2998.89
2019-09-24T17:00:00,2957.06,2957.46,2978.06,2978.46
2019-09-24T19:00:00,2959.41,2959.81,2972.06,2972.66
2019-09-24T21:00:00,2965.81,2966.41,2971.81,2972.41
2019-09-24T23:00:00,2966.56,2967.16,2975.06,2975.66
2019-09-25T01:00:00,2969.06,2969.66,2977.31,2977.91
2019-09-25T03:00:00,2973.81,2974.41,2976.06,2976.66
2019-09-25T05:00:00,2967.93,2968.53,2975.81,2976.41
2019-09-25T07:00:00,2958.68,2959.28,2971.56,2972.16
2019-09-25T09:00:00,2955.06,2955.66,2964.06,2964.66
2019-09-25T11:00:00,2961.06,2961.66,2970.06,2970.66
2019-09-25T13:00:00,2952.41,2952.81,2974.95,2975.35
2019-09-25T15:00:00,2970.32,2970.72,2978.2,2978.6
2019-09-25T17:00:00,2972.55,2972.95,2984.55,2984.95
2019-09-25T19:00:00,2983.05,2983.45,2989.92,2990.32
2019-09-25T21:00:00,2983.07,2983.99,2986.89,2987.49
2019-09-25T23:00:00,2979.89,2980.49,2984.64,2985.24
2019-09-26T01:00:00,2980.14,2980.74,2983.89,2984.49
2019-09-26T03:00:00,2979.14,2979.74,2982.64,2983.24
2019-09-26T05:00:00,2976.89,2977.49,2982.39,2982.99
2019-09-26T07:00:00,2977.89,2978.49,2993.39,2993.99
2019-09-26T09:00:00,2987.89,2988.49,2991.14,2991.74
2019-09-26T11:00:00,2984.64,2985.24,2991.89,2992.49
2019-09-26T13:00:00,2971.23,2971.63,2988.64,2989.24
2019-09-26T15:00:00,2963.23,2963.63,2976.73,2977.13
2019-09-26T17:00:00,2969.71,2970.11,2984.21,2984.61
2019-09-26T19:00:00,2975.72,2976.12,2987.22,2987.62
2019-09-26T21:00:00,2976.75,2978.17,2981.2,2981.8
2019-09-26T23:00:00,2972.45,2973.05,2980.2,2980.8
2019-09-27T01:00:00,2969.95,2970.55,2976.2,2976.8
2019-09-27T03:00:00,2972.45,2973.05,2975.45,2976.05
2019-09-27T05:00:00,2974.45,2975.05,2984.2,2984.8
2019-09-27T07:00:00,2979.95,2980.55,2987.2,2987.8
2019-09-27T09:00:00,2983.45,2984.05,2991.2,2991.8
2019-09-27T11:00:00,2984.95,2985.55,2989.07,2989.67
2019-09-27T13:00:00,2971.57,2971.97,2987.95,2988.55
2019-09-27T15:00:00,2957.32,2957.72,2985.32,2985.72
2019-09-27T17:00:00,2945.17,2945.57,2964.57,2964.97
2019-09-27T19:00:00,2946.42,2946.82,2967.75,2968.35
2019-09-27T21:00:00,2966.44,2967.94,2966.44,2967.94
2019-09-29T21:00:00,2964.38,2964.98,2978.88,2979.48
2019-09-29T23:00:00,2966.38,2966.98,2971.13,2971.73
2019-09-30T01:00:00,2969.63,2970.23,2976.88,2977.48
2019-09-30T03:00:00,2971.75,2972.35,2976.13,2976.73
2019-09-30T05:00:00,2970.38,2970.98,2975.88,2976.48
2019-09-30T07:00:00,2970.88,2971.48,2977.25,2977.85
2019-09-30T09:00:00,2968.38,2968.98,2975.63,2976.23
2019-09-30T11:00:00,2963.38,2963.98,2972.13,2972.73
2019-09-30T13:00:00,2963.63,2964.23,2976.31,2976.71
2019-09-30T15:00:00,2971.31,2971.71,2983.18,2983.58
2019-09-30T17:00:00,2978.84,2979.24,2983.59,2983.99
2019-09-30T19:00:00,2974.08,2974.48,2984.72,2985.33
2019-09-30T21:00:00,2981.35,2981.95,2985.35,2985.95
2019-09-30T23:00:00,2980.6,2981.2,2986.6,2987.2
2019-10-01T01:00:00,2986.22,2986.82,2990.6,2991.2
2019-10-01T03:00:00,2986.85,2987.45,2990.1,2990.7
2019-10-01T05:00:00,2987.35,2987.95,2991.85,2992.45
2019-10-01T07:00:00,2983.35,2983.95,2992.85,2993.45
2019-10-01T09:00:00,2981.6,2982.2,2986.1,2986.7
2019-10-01T11:00:00,2981.1,2981.7,2987.35,2987.95
2019-10-01T13:00:00,2961.55,2961.95,2992.45,2992.85
2019-10-01T15:00:00,2946.3,2946.7,2964.3,2964.7
2019-10-01T17:00:00,2937.88,2938.28,2949.63,2950.03
2019-10-01T19:00:00,2936.42,2937.02,2949.88,2950.28
2019-10-01T21:00:00,2938.92,2939.52,2944.55,2945.15
2019-10-01T23:00:00,2942.3,2942.9,2948.3,2948.9
2019-10-02T01:00:00,2940.05,2940.65,2945.8,2946.4
2019-10-02T03:00:00,2942.05,2942.65,2944.8,2945.4
2019-10-02T05:00:00,2938.05,2938.65,2945.05,2945.65
2019-10-02T07:00:00,2921.55,2922.15,2941.55,2942.15
2019-10-02T09:00:00,2916.55,2917.15,2925.8,2926.4
2019-10-02T11:00:00,2918.3,2918.9,2927.05,2927.65
2019-10-02T13:00:00,2887.31,2887.71,2923.55,2924.15
2019-10-02T15:00:00,2874.03,2874.43,2895.93,2896.33
2019-10-02T17:00:00,2875.16,2875.56,2893.16,2893.56
2019-10-02T19:00:00,2879.03,2879.63,2897.73,2898.13
2019-10-02T21:00:00,2882.41,2883.01,2887.16,2887.76
2019-10-02T23:00:00,2881.66,2882.26,2890.66,2891.26
2019-10-03T01:00:00,2883.66,2884.26,2891.91,2892.51
2019-10-03T03:00:00,2885.66,2886.26,2890.91,2891.51
2019-10-03T05:00:00,2881.16,2881.76,2892.16,2892.76
2019-10-03T07:00:00,2886.66,2887.26,2894.16,2894.76
2019-10-03T09:00:00,2884.91,2885.51,2892.66,2893.26
2019-10-03T11:00:00,2877.91,2878.51,2887.91,2888.51
2019-10-03T13:00:00,2855.01,2855.41,2891.51,2891.91
2019-10-03T15:00:00,2878.25,2878.65,2903.44,2903.84
2019-10-03T17:00:00,2899.19,2899.59,2909.69,2910.09
2019-10-03T19:00:00,2898.49,2898.89,2912.99,2913.88
2019-10-03T21:00:00,2909.37,2909.97,2912.62,2913.24
2019-10-03T23:00:00,2906.37,2906.97,2910.37,2910.97
2019-10-04T01:00:00,2905.87,2906.47,2910.12,2910.72
2019-10-04T03:00:00,2906.62,2907.22,2910.87,2911.47
2019-10-04T05:00:00,2904.87,2905.47,2918.37,2918.97
2019-10-04T07:00:00,2903.87,2904.47,2910.37,2910.97
2019-10-04T09:00:00,2898.62,2899.22,2905.87,2906.47
2019-10-04T11:00:00,2899.87,2900.47,2921.62,2922.22
2019-10-04T13:00:00,2917.12,2917.72,2934.47,2934.87
2019-10-04T15:00:00,2924.1,2924.5,2938.85,2939.25
2019-10-04T17:00:00,2934.86,2935.26,2944.61,2945.01
2019-10-04T19:00:00,2942.61,2943.01,2953.51,2953.91
2019-10-04T21:00:00,2950.71,2952.21,2950.71,2952.21
2019-10-06T21:00:00,2931.02,2931.62,2941.15,2941.75
2019-10-06T23:00:00,2936.4,2937.0,2943.15,2943.75
2019-10-07T01:00:00,2935.4,2936.0,2939.15,2939.75
2019-10-07T03:00:00,2936.65,2937.25,2940.15,2940.75
2019-10-07T05:00:00,2937.9,2938.5,2941.65,2942.25
2019-10-07T07:00:00,2935.4,2936.0,2943.15,2943.75
2019-10-07T09:00:00,2935.65,2936.25,2946.65,2947.25
2019-10-07T11:00:00,2942.65,2943.25,2946.9,2947.5
2019-10-07T13:00:00,2934.75,2935.15,2949.05,2949.45
2019-10-07T15:00:00,2947.8,2948.2,2955.8,2956.2
2019-10-07T17:00:00,2939.69,2940.09,2959.69,2960.09
2019-10-07T19:00:00,2935.6,2936.2,2949.02,2949.42
2019-10-07T21:00:00,2934.48,2935.08,2938.23,2938.83
2019-10-07T23:00:00,2936.48,2937.08,2943.48,2944.08
2019-10-08T01:00:00,2940.73,2941.33,2947.73,2948.33
2019-10-08T03:00:00,2946.73,2947.33,2949.98,2950.58
2019-10-08T05:00:00,2944.48,2945.08,2950.48,2951.08
2019-10-08T07:00:00,2933.23,2933.83,2946.48,2947.08
2019-10-08T09:00:00,2918.98,2919.58,2936.73,2937.33
2019-10-08T11:00:00,2911.1,2911.7,2923.48,2924.08
2019-10-08T13:00:00,2897.58,2897.98,2921.98,2922.58
2019-10-08T15:00:00,2895.58,2895.98,2917.83,2918.23
2019-10-08T17:00:00,2904.14,2904.54,2925.64,2926.04
2019-10-08T19:00:00,2890.82,2891.42,2918.39,2918.79
2019-10-08T21:00:00,2889.32,2889.92,2895.82,2896.42
2019-10-08T23:00:00,2888.82,2889.42,2900.07,2900.67
2019-10-09T01:00:00,2897.32,2897.92,2903.32,2903.92
2019-10-09T03:00:00,2896.82,2897.42,2903.32,2903.92
2019-10-09T05:00:00,2893.07,2893.67,2901.19,2901.79
2019-10-09T07:00:00,2892.32,2892.92,2908.32,2908.92
2019-10-09T09:00:00,2905.82,2906.42,2930.82,2931.42
2019-10-09T11:00:00,2913.07,2913.67,2921.32,2921.92
2019-10-09T13:00:00,2907.92,2908.32,2918.67,2919.07
2019-10-09T15:00:00,2906.93,2907.33,2919.8,2920.2
2019-10-09T17:00:00,2916.0,2916.4,2926.75,2927.15
2019-10-09T19:00:00,2914.94,2915.54,2929.35,2929.75
2019-10-09T21:00:00,2881.69,2882.29,2923.19,2923.79
2019-10-09T23:00:00,2882.94,2883.54,2917.19,2917.79
2019-10-10T01:00:00,2895.44,2896.04,2922.19,2922.79
2019-10-10T03:00:00,2910.69,2911.29,2915.94,2916.54
2019-10-10T05:00:00,2912.94,2913.54,2918.94,2919.54
2019-10-10T07:00:00,2906.69,2907.29,2920.19,2920.79
2019-10-10T09:00:00,2912.94,2913.54,2922.94,2923.54
2019-10-10T11:00:00,2909.19,2909.79,2917.19,2917.79
2019-10-10T13:00:00,2913.94,2914.54,2944.47,2944.87
2019-10-10T15:00:00,2933.97,2934.37,2948.72,2949.12
2019-10-10T17:00:00,2926.63,2927.03,2942.88,2943.28
2019-10-10T19:00:00,2933.63,2934.03,2953.68,2954.28
2019-10-10T21:00:00,2944.06,2944.66,2957.06,2957.66
2019-10-10T23:00:00,2941.81,2942.41,2948.81,2949.41
2019-10-11T01:00:00,2943.06,2943.66,2948.31,2948.91
2019-10-11T03:00:00,2947.18,2947.78,2954.31,2954.91
2019-10-11T05:00:00,2948.06,2948.66,2955.81,2956.41
2019-10-11T07:00:00,2949.56,2950.16,2965.81,2966.41
2019-10-11T09:00:00,2965.56,2966.16,2972.06,2972.66
2019-10-11T11:00:00,2965.81,2966.41,2973.81,2974.41
2019-10-11T13:00:00,2966.06,2966.66,2985.66,2986.06
2019-10-11T15:00:00,2967.33,2967.73,2993.33,2993.73
2019-10-11T17:00:00,2977.29,2977.69,2990.79,2991.19
2019-10-11T19:00:00,2963.28,2963.88,2992.13,2992.53
2019-10-13T21:00:00,2968.53,2969.13,2978.78,2979.38
2019-10-13T23:00:00,2973.78,2974.38,2981.78,2982.38
2019-10-14T01:00:00,2968.53,2969.13,2977.78,2978.38
2019-10-14T03:00:00,2975.03,2975.63,2979.78,2980.38
2019-10-14T05:00:00,2971.78,2972.38,2976.78,2977.38
2019-10-14T07:00:00,2964.03,2964.63,2974.28,2974.88
2019-10-14T09:00:00,2953.53,2954.13,2969.28,2969.88
2019-10-14T11:00:00,2959.28,2959.88,2967.78,2968.38
2019-10-14T13:00:00,2960.53,2961.13,2971.38,2971.78
2019-10-14T15:00:00,2965.38,2965.78,2971.88,2972.28
2019-10-14T17:00:00,2964.38,2964.78,2970.63,2971.03
2019-10-14T19:00:00,2963.02,2963.62,2969.13,2969.53
2019-10-14T21:00:00,2964.82,2966.32,2969.02,2969.62
2019-10-14T23:00:00,2967.02,2967.62,2973.02,2973.62
2019-10-15T01:00:00,2968.77,2969.37,2973.02,2973.62
2019-10-15T03:00:00,2969.02,2969.62,2973.27,2973.87
2019-10-15T05:00:00,2971.77,2972.37,2981.52,2982.12
2019-10-15T07:00:00,2975.02,2975.62,2981.77,2982.37
2019-10-15T09:00:00,2971.02,2971.62,2979.52,2980.12
2019-10-15T11:00:00,2971.77,2972.37,2977.52,2978.12
2019-10-15T13:00:00,2972.77,2973.37,2999.87,3000.27
2019-10-15T15:00:00,2995.3,2995.7,3001.55,3001.95
2019-10-15T17:00:00,2997.8,2998.2,3003.8,3004.2
2019-10-15T19:00:00,2994.57,2995.17,3000.62,3001.02
2019-10-15T21:00:00,2994.32,2994.92,2997.32,2998.18
2019-10-15T23:00:00,2988.07,2988.67,2996.32,2996.92
2019-10-16T01:00:00,2988.32,2988.92,2993.07,2993.67
2019-10-16T03:00:00,2986.32,2986.92,2991.32,2991.92
2019-10-16T05:00:00,2987.07,2987.67,2995.32,2995.92
2019-10-16T07:00:00,2986.32,2986.92,2994.07,2994.67
2019-10-16T09:00:00,2984.57,2985.17,2991.82,2992.42
2019-10-16T11:00:00,2988.07,2988.67,2996.82,2997.42
2019-10-16T13:00:00,2984.67,2985.07,2996.12,2996.52
2019-10-16T15:00:00,2987.71,2988.11,2997.5,2997.9
2019-10-16T17:00:00,2985.71,2986.11,2992.96,2993.36
2019-10-16T19:00:00,2987.21,2987.61,2992.27,2993.17
2019-10-16T21:00:00,2988.15,2988.75,2992.52,2993.44
2019-10-16T23:00:00,2985.65,2986.25,2990.15,2990.75
2019-10-17T01:00:00,2988.15,2988.75,2992.4,2993.0
2019-10-17T03:00:00,2988.9,2989.5,2990.9,2991.5
2019-10-17T05:00:00,2985.15,2985.75,2990.27,2990.87
2019-10-17T07:00:00,2985.65,2986.25,2997.15,2997.75
2019-10-17T09:00:00,2991.65,2992.25,3006.4,3007.0
2019-10-17T11:00:00,2996.4,2997.0,3003.65,3004.25
2019-10-17T13:00:00,2997.68,2998.08,3008.18,3008.58
2019-10-17T15:00:00,2990.93,2991.33,3001.43,3001.83
2019-10-17T17:00:00,2996.08,2996.48,3002.33,3002.73
2019-10-17T19:00:00,2996.74,2997.14,3002.58,3002.98
2019-10-17T21:00:00,2995.56,2996.16,2998.84,3000.34
2019-10-17T23:00:00,2994.06,2994.66,2998.81,2999.41
